client_id,pix_transactions,avg_pix_value,paid_bills,avg_bill_value,investments,credit_limit,defaulted
1019,69,5236.89841915904,36,8652.693811704878,72148.70113763971,37074.09286590605,0
1020,69,2725.1472956404905,18,10285.234049829662,441528.8646162837,34193.8504414316,1
1021,3,3997.676277165085,27,1814.7955005525062,205082.15752090164,48393.15777867883,0
1022,93,5989.965122972661,45,1850.6206295443078,307166.2382923955,1709.9453491590784,1
1023,74,6532.967084797044,40,8483.887344992152,264116.6163574792,37787.179253835486,0
1024,61,1547.6559027312212,29,4058.735326731847,189441.18977561741,25783.886422196098,0
1025,61,9770.546448686307,6,5892.062542594305,193908.27130546558,45231.9559182005,0
1026,93,5452.2745475580605,25,6017.219230237192,277732.5029543364,29232.16703221648,0
1027,94,1365.5262947448703,39,2686.5073606808965,70570.90073787181,22886.718498609356,0
1028,23,8937.416180927876,45,29.70635512509023,193629.52012721702,33626.679865156744,1
1029,54,755.6379264834937,45,12798.74563143542,223487.78470136953,41842.64866686888,0
1030,8,9078.276977443353,10,10727.879513776348,492563.1118380621,14842.428958469747,0
1031,2,9965.690906326934,13,10361.172986152327,175727.38464285887,6268.825145428638,0
1032,30,7007.313673573474,20,8202.112020318662,322289.44794043445,22217.8877976467,0
1033,39,7706.767738529158,7,10517.535122126026,68707.74991323409,11511.4737677747,1
1034,35,3379.655336310189,2,14035.96877943891,32740.69091510956,22047.517594365247,0
1035,23,9416.352758811998,27,9988.449306077075,435771.0070006152,49561.36046714855,0
1036,94,5301.842521422593,28,3983.7201148924746,365367.4512028433,29131.982594927074,0
1037,5,7326.560581509573,22,8562.69517559606,158749.64379728452,34986.410919490445,0
1038,65,9241.836081953683,17,6640.44280645949,252289.0014486145,34218.49270060951,0
1039,83,9752.047959995329,34,8350.722775371121,67872.09222591927,41214.34097801711,0
1040,91,8333.711522400778,12,7768.981056418248,353580.14699043013,47262.3013517536,1
1041,74,3037.1448947504796,11,12883.041525574688,35165.296043719485,33282.086812194626,0
1042,3,9665.809690355303,46,9780.483549682196,378516.52847060096,24328.637592907202,0
1043,78,6284.914117123282,49,2839.489584232218,273418.2551349933,16573.716374477663,0
1044,5,9307.11833875608,4,954.6215153418087,139425.2650433824,18653.440706069487,0
1045,93,6764.289207885375,38,6371.213192333391,431287.1770307284,17389.549798078777,1
1046,50,3079.3172288587275,10,244.00322764336138,493035.9351694272,16898.809072420605,0
1047,61,3706.544996186731,10,4781.277813641702,127174.550598819,35036.62521472262,0
1048,56,5509.213053258375,46,5526.641826893992,403123.07479296625,29797.742467641343,0
1049,65,7902.248267183221,41,5640.077221408759,375083.15818822867,10897.757200968586,0
1050,78,3186.6456878899457,46,14690.456864615153,373595.0605528347,48511.674939143595,1
1051,74,5801.514349680579,30,4565.474145817299,478617.8057420136,21958.55025236164,0
1052,7,3462.7936858282515,30,3985.760155725532,243308.54615099618,28738.233652335843,1
1053,25,8159.536352304721,12,1949.420156702443,337084.02027832734,35427.44737269837,0
1054,50,4672.613656741825,13,7670.022446882366,411938.68181290204,31070.19145716788,0
1055,44,776.4610402603234,48,2313.5778501421737,239768.2225215132,16241.536685684441,1
1056,43,1668.8646896005484,44,9248.25774383446,240715.60140600294,40087.62210088146,0
1057,4,620.4356295201266,41,2335.8450862858595,159327.37703367567,6397.528339401717,0
1058,69,4998.036430683109,24,8654.333033210425,390412.85641356703,28880.7959004799,0
1059,25,1072.3096005087893,32,12395.775895227647,343097.88984277827,14392.543927690933,0
1060,67,1150.2582934032248,32,647.4442564511986,225569.94975052497,31172.356015977897,1
1061,18,9411.072117783388,14,6302.007154023906,209668.32869936834,11681.68057313412,1
1062,83,8727.824171038794,15,6921.124018610344,36294.82158455932,38837.78310525757,1
1063,96,4526.345102145546,43,11868.171430736904,3250.573414207758,12149.280232025798,1
1064,19,9858.195155293555,37,7024.055322863707,264446.9832659217,44629.214613374796,0
1065,11,11.863416424924507,5,8517.361438980239,208746.42617579974,43216.19032884132,0
1066,46,6143.654768171204,43,11870.151761285186,398018.3799508821,18757.27914867675,0
1067,0,6168.117491944982,24,8400.779809010068,271327.02815356076,19905.194154827266,0
1068,89,4579.8561281401835,14,5380.90820865854,468353.0216911128,35373.66942668703,0
1069,13,3975.5102496135855,3,1296.7757415325284,98070.39943049928,5428.303360651713,1
1070,63,4559.27752345127,3,10951.435286393538,495075.1701925199,4965.051196608287,1
1071,37,4155.454756436008,29,13068.360870930705,148959.59715605318,7679.885644863214,0
1072,36,7307.6198500481705,33,14551.26740993226,321211.986786653,28561.29143704276,0
1073,10,1362.2007953831078,26,13899.732212765808,250926.85680832565,8301.112936723568,0
1074,99,1984.4158137053903,30,11963.294453410397,179788.2006246247,14603.246806876088,0
1075,76,1813.3771016403118,31,9655.644264363465,69654.5916327233,32698.658969470187,0
1076,2,2632.081145361433,43,11724.08758600127,67417.07572610583,1765.5651139990614,0
1077,32,5257.331603628018,38,6486.934855652498,355752.9136890977,9831.593789720022,1
1078,5,1120.975385908805,8,8925.695459714616,188820.69148815566,46566.60248090948,0
1079,49,8683.011260311776,40,5237.010138996386,480648.98706647137,33515.30354702694,0
1080,9,2980.6416977716385,7,4907.371132555937,162824.24325316903,15972.004596937459,0
1081,4,1633.7544948123914,13,11352.809681407745,491761.86087398144,3219.8677789972617,0
1082,22,6759.45688288645,32,6814.45240673039,102711.62829763137,29716.391612208925,0
1083,9,390.4821429871996,22,3190.297331336128,51407.193115526774,11920.44918472959,1
1084,43,6203.4859630929,20,3037.0530475085693,156284.86676147857,48048.59649719833,1
1085,1,6985.002322458233,11,12888.993699933304,442792.39471429447,34661.08679435539,0
1086,12,2157.0161485533245,1,10169.62981049644,260925.97224764235,48732.0704309592,1
1087,39,429.2210937019065,12,8195.230639638157,67825.05296860402,42596.04597316677,0
1088,1,3642.8171356053017,3,6020.071652585428,101249.52480204751,24668.34334433649,1
1089,83,994.9563601169453,19,6467.9526878990155,155630.33107478163,33808.59423505304,0
1090,64,1173.6137182366374,49,870.9535609822077,295083.3689063539,40793.2525814257,0
1091,62,2550.069702134197,47,6829.103071568963,166189.46993881033,29330.745601468538,0
1092,72,2961.7245670213256,13,11933.869110225007,373527.04104466364,4012.887547442741,1
1093,16,5304.403706803992,29,5825.9173366288815,308146.7780926483,24051.869379807926,0
1094,8,6787.134936175101,28,5759.882975623436,436911.86867667,7398.093208545355,0
1095,74,5931.781699293146,7,245.59157945912412,250480.91317968213,36027.49198529835,0
1096,14,1492.119769522273,11,6872.950585745449,165588.2070505339,34350.8168662425,0
1097,23,1729.139464201738,40,389.81141769002323,498135.7839016021,49652.50141055356,0
1098,37,8788.904805431215,37,8559.53792585133,177816.66090367787,31811.68028791128,0
1099,34,5587.939627490496,25,7606.682889918888,214301.31989025604,40206.75917681314,0
1100,93,8700.678950647913,49,12601.727398870744,404563.6126790442,14146.104693552796,0
1101,94,3721.749648085545,1,8730.891357776562,44318.1169465463,17661.182629503008,0
1102,48,6147.856074238925,39,4858.176056280006,193245.0530292573,45934.18836651403,0
1103,68,5241.397526385562,13,7748.302831159543,42855.046719141974,38004.4207216615,0
1104,61,3198.043663306421,5,10498.598272691283,69652.93333637895,33108.18956508425,0
1105,59,4704.454566615617,41,1418.5172932016383,2320.4127490034643,13447.356936568973,0
1106,49,5029.883859501051,39,9319.900586171801,4772.146291187607,35230.31850753309,0
1107,77,2015.7020378192192,30,13750.227966849907,190143.944751426,44451.41860705561,0
1108,74,3156.953620043548,16,4493.963131512353,404581.90247388807,12309.085089838165,0
1109,8,7916.183407564687,24,9403.11017219742,293502.1802958466,35600.07344787534,0
1110,33,9158.72451214673,31,12321.72846075015,317457.0220688217,20291.003716477924,0
1111,75,3604.3429945175417,11,7681.977897604976,259624.61879244325,6819.603234090379,0
1112,98,3076.6530992680914,48,10772.51321496557,409896.57208527933,38409.57315015042,0
1113,34,1960.0196740731064,12,4672.044973954008,440189.36259308713,9189.702670032482,0
1114,0,6788.126774819307,18,4597.81620934792,424870.36407268763,13391.917401028197,0
1115,39,3237.7660196467095,43,10017.084486760425,406066.05290151946,39364.16000305592,0
1116,63,9877.617895600893,47,10584.079020862522,91356.5367816419,37364.50649560724,0
1117,21,3263.591172618893,24,14055.775395687035,296938.1126826106,13454.970236175355,1
1118,59,3947.419107358455,30,3380.330235022438,291081.5980491851,47107.266102972,0
1119,63,6037.308620158227,36,7028.581765358656,263972.00187382055,11548.976028782383,0
1120,92,8018.826088981136,24,3765.1969627267317,240406.394648383,49687.488533237585,0
1121,71,4700.4914668028805,15,1210.5814915948786,44585.238593191745,37157.093725620536,0
1122,10,4232.333777551694,37,6054.425613932841,51081.61695311098,20232.87683701873,0
1123,13,9956.421957612134,42,5617.470401850167,451140.7852203117,7387.111126461714,0
1124,59,114.83147498804499,48,4063.807458532997,315093.2195605993,16704.98780282107,0
1125,29,8951.702235623945,22,4461.953418179853,131158.6072490032,10493.187061787388,1
1126,34,1499.916851137977,13,5412.572977205659,139650.19460672812,31470.139738206944,0
1127,84,7861.393509327045,5,14832.676115373602,305097.41582431505,18485.902503759877,0
1128,36,6183.136282864517,24,11746.536911849527,203467.48731783105,15455.355800948993,0
1129,4,3425.05438212594,22,1080.3040042927353,220662.08549254728,38099.526394200235,0
1130,82,8740.010805654973,42,13087.47351553566,30324.99526670951,12299.37230765897,0
1131,77,138.94320753010985,11,9503.216862716085,69369.59355487238,29757.57655384973,0
1132,25,2274.6396142284875,12,13360.000464227418,196675.2132818313,10535.208548353736,0
1133,61,5673.259034532865,35,5132.22821008212,349843.20996738423,36025.131778921685,0
1134,3,3521.907177896483,38,6973.137783527664,24012.693799956574,31630.952703877236,0
1135,88,6107.671178230093,33,13444.443589048544,167278.89641554162,40109.522243674524,0
1136,41,250.86083215258157,5,4095.8713073460854,347535.9759672579,4356.356663371269,0
1137,88,1173.424715512308,37,13733.358134918775,396025.3952251456,11295.167025746056,1
1138,17,1279.691439782208,49,12429.210685042595,95110.35204765666,8568.557667119818,1
1139,39,1900.9436227009342,39,14708.563534230309,365743.5659467286,10337.500774001095,0
1140,71,4598.721093597423,7,4870.621229375282,477705.84703951475,6047.689877764486,0
1141,38,7523.765708440276,7,3543.940168271703,453406.0750482242,28542.01317036757,0
1142,13,9056.332990909723,39,4969.694786715465,394688.0386887545,30078.13894547717,0
1143,31,8355.371577539618,32,14320.20044187114,356163.3430206691,42330.998024106506,0
1144,50,1976.9098390390789,33,5002.768707833594,117569.15400988515,21469.17064574437,0
1145,37,4417.094016784017,43,8482.525181158999,316951.61352405616,27086.850940647935,0
1146,96,2002.1218616077647,14,6061.152445971848,321636.996905148,49573.89891114444,0
1147,22,2652.073448505236,35,5949.339965781895,203410.66604634395,27060.409084599778,0
1148,62,5040.434345303743,34,2908.7453620870374,246507.7308504688,29105.228299848786,0
1149,14,690.4091569879902,45,8060.822316555875,347014.24408735335,49799.95332899182,0
1150,96,2189.561552636799,21,12742.569781958431,476050.76785521104,49712.339691038855,0
1151,24,9354.4278314581,22,751.7803531725234,147653.10422051582,21777.49183426706,0
1152,16,4666.501763658305,39,13339.50663901469,123181.57597871976,32112.39465054526,0
1153,96,4459.411394518944,44,9985.43974740812,300903.4461494358,24559.322884025405,0
1154,65,155.5258759652762,21,9254.903827817794,65399.55572067996,36315.05713120281,1
1155,77,2481.5234731128744,4,9392.244491530644,291266.41524390696,46980.939535536185,0
1156,52,8664.261435461991,30,4451.084840957496,44425.742535715406,16173.30611029039,0
1157,50,1654.6379983041008,12,6233.016112985633,245291.93980225438,41124.88335150813,0
1158,38,4157.098145951863,27,11991.357188504177,310207.18735676684,33087.59770602302,1
1159,50,153.16574961134253,19,4602.651743674981,35054.81963642093,14729.055262436648,0
1160,69,4788.571461888853,32,7055.602941494724,103476.57597431465,40067.68325091769,0
1161,5,220.00085619490937,15,304.28774810092347,167687.14243976245,21929.517940681006,0
1162,66,8197.89943512734,28,11006.039710503244,184299.34759307947,6899.461598583451,1
1163,6,8250.289137196165,22,6271.355628412299,338052.3216270792,49677.40150651466,0
1164,50,7879.544461140675,23,7885.12793941932,264510.67027976207,21856.670315643627,0
1165,71,2840.807048222271,33,1729.192873983272,191054.23515266346,27536.074821431906,0
1166,41,8373.999810035963,6,14875.796289523678,225338.12717082503,40590.12480742427,0
1167,63,5434.55134472664,37,4543.992726502841,6488.3353251196095,48082.93062087674,0
1168,14,3744.3430075813544,36,9528.49502733079,385262.639653815,43771.50464805547,0
1169,28,6257.046297445288,3,8722.732809368437,20502.344347391234,26727.607182276763,0
1170,32,133.2870501431363,33,11778.532136835605,414658.74646128295,27739.107701122648,0
1171,93,1438.179167231514,41,4414.615964773188,270498.26070736506,14763.459893873482,0
1172,26,7425.512446320925,21,11341.350901508586,263909.59561225853,23677.3410297951,0
1173,35,2449.1744710743683,4,5743.700942979158,352289.3138865997,47395.10522658222,0
1174,28,5984.111082114208,49,6173.302878036773,429779.76632673264,36620.106252994156,0
1175,37,3857.1750022020665,41,10093.960772036684,471323.0732398321,1581.9725463351133,0
1176,56,8549.509730204622,22,11766.443718389626,271684.9436219924,6708.832309314308,0
1177,96,9524.62890690647,14,10006.33087544718,75329.11599445913,46266.7522279349,0
1178,26,8836.811636418202,30,13499.19401336157,439315.4630865036,42587.247117453095,1
1179,54,2713.4937469890306,8,4284.533852355909,20336.009185057457,24822.058821671446,1
1180,32,1949.6870617703619,42,13510.244814208221,403668.5853599041,31231.935762495672,0
1181,67,4749.604587271143,24,1971.6442538912465,340210.81321282405,15192.65450865552,0
1182,85,83.26816685344095,24,9896.35948225941,452363.80371147307,39848.706852920775,1
1183,65,267.8358347031855,48,8218.983464188861,448731.5751237234,30562.554897582555,0
1184,9,5537.373489833771,20,7424.592746829686,26577.042718539833,35046.45956733984,0
1185,4,5209.289547611207,8,4670.571312644052,304723.20358783606,19370.5820624409,0
1186,73,9945.874070462247,47,7560.953852170431,62335.72758410089,22091.462319062546,0
1187,96,2026.3999352839435,37,2434.9826122067016,39234.30587202736,11176.422065258383,1
1188,37,2588.4582523130794,21,5546.120953733017,224138.57291536525,47454.57460312272,1
1189,12,1144.271016839604,42,1489.2269530833225,48798.769924370325,47381.29399894214,0
1190,30,9176.25466644091,22,8581.98053079693,363951.1915562964,41069.8111147553,0
1191,46,7780.3343321399225,48,1445.560614132408,484470.3552537998,46842.20084076001,0
1192,99,8225.167723453906,3,2413.5662121384335,284791.4788915464,33601.07457643856,0
1193,87,9028.610241765442,28,1291.147354297345,117584.4347808433,12497.941595850665,0
1194,51,5253.750867391124,14,5725.846492881648,421603.1957626977,38250.315587432066,1
1195,55,4517.41998259273,0,12630.957231731043,426551.687465013,16938.53425284342,0
1196,14,3310.610821919509,29,13604.376910591078,366392.9861821972,22583.602775622294,0
1197,28,5896.253997335077,28,1087.6229244542008,307566.09240667545,14443.158028913116,0
1198,7,4548.241183930327,19,9521.906611515788,433896.22737586196,21757.473968342212,1
1199,4,4521.140210189696,32,10268.937514635181,81645.84099877953,34286.55091717806,0
1200,28,9369.909358674078,40,8011.211437056042,465800.0631720224,6419.917503946459,0
1201,46,9840.47482764851,43,10008.103073428494,473601.57460528414,6155.1395206578045,0
1202,67,7966.879049402512,35,3513.0238244919983,435996.18699856667,34504.730592318956,0
1203,75,7570.013321566814,21,7349.766735167051,125331.01735573354,39199.47717195577,0
1204,44,6808.7760361732235,12,5869.228977047069,429089.1931553146,28021.86755090589,1
1205,1,1669.087774811802,6,1354.7221920800696,248819.10591884586,9900.409689305809,0
1206,26,600.4671505477887,7,9387.09103144011,297465.1187004126,22107.085569688432,0
1207,94,6910.355887981498,27,7433.275738146478,420300.31125207257,38150.60059681671,1
1208,35,7290.574360343194,44,4134.8586632697225,14791.42227261876,34600.92197607249,0
1209,35,479.26018107041654,42,7110.542053446538,181471.29608782288,6383.408413149133,0
1210,25,9281.236984786192,8,11631.71729577857,407846.6886222328,48488.21186695401,0
1211,42,920.4949880523286,24,12026.849864492877,406977.3919008615,11944.83016343049,1
1212,26,2866.146332374312,15,9746.396669953043,424343.9634414664,11799.08572444228,0
1213,68,6727.174229859058,9,7021.540022668455,84607.95006974564,23533.005139527337,0
1214,19,1707.0272181007185,10,8640.487091665682,352943.30911398004,17034.913321002376,0
1215,10,563.6047255380219,30,5781.380416620701,73251.67025270929,49215.31344357531,0
1216,73,3318.1534267498564,11,1907.079581483631,392549.00447551266,4747.998889452467,0
1217,37,7662.056032803239,30,5790.452754817517,122563.00222725375,16015.5203552406,0
1218,5,4142.650003062751,13,7959.6880134838175,368908.863793473,19753.385860937506,0
1219,71,6533.199489860313,43,8986.521879612255,227500.80926398624,25179.490692375082,0
1220,22,5800.394781309085,31,14037.656631058768,493131.7322763862,1803.9150076204887,1
1221,46,231.9626354355483,49,11662.228341008937,289946.91537464043,5035.744458605747,1
1222,89,9885.51447058661,16,2288.368496055713,316289.68211014307,13632.672493760765,0
1223,45,423.86660730568366,34,2620.9912777273917,184081.7569256437,28146.102002594213,0
1224,11,9678.349349108365,0,1516.416441003913,367260.07892371656,38620.80693948014,0
1225,89,5503.143141860338,28,11075.344091041557,247442.8205524175,34638.272091932515,1
1226,12,9631.958680380014,3,10594.772954592938,9033.317547932074,28784.220723407918,0
1227,61,1156.3884581442162,22,14795.579896436248,304290.7989378226,20464.409146655307,1
1228,81,4909.181106663277,27,7835.131030788587,415229.7952146807,43664.030610551534,0
1229,88,1703.3458777419257,15,12397.95978344474,118400.88503022533,23528.85461965476,0
1230,96,519.2390214541997,11,8650.833481055386,110531.87754259231,15663.38747483757,0
1231,59,6179.115859472493,20,13112.559820786282,304443.09155963524,31837.420627750806,0
1232,42,2085.7563754072976,44,10818.105379148245,408989.638212747,34913.634832729134,0
1233,75,5881.093212692584,16,9646.831384718882,124810.16892178792,20525.041998083914,0
1234,99,1132.5211746703665,39,8481.188838035925,466131.3256215195,2379.020771249814,0
1235,67,3326.5448496127005,12,10847.328161400193,463693.6783407745,5612.443511598818,0
1236,4,7818.5092549519395,31,6300.611101638447,100268.33595396667,42434.345702789426,0
1237,36,4376.144703203455,36,1457.682944777905,131892.20602840785,3770.848138080089,0
1238,71,6281.17669482439,49,609.3920706796337,350299.4054740807,30008.963685064482,0
1239,91,6478.1048280480045,14,7190.565736821516,475866.554512213,10001.759887020202,1
1240,30,8439.112889433063,11,8993.380817479918,354941.3443881573,12217.388270964677,0
1241,8,3255.9787161223467,48,1191.946968253675,222450.02491026898,14393.364027072876,0
1242,50,6876.08267019935,14,4310.684198192413,84500.67321325156,2876.2779236540014,0
1243,28,9616.541912391194,33,4837.262767572552,230504.9244198106,9684.528432874327,0
1244,77,7305.1309102351015,5,8446.305072771685,303383.8959852772,32874.499241183075,0
1245,39,4903.806062410268,16,4184.452016081408,165475.95947832515,25437.139674192247,1
1246,40,6310.867270474373,47,1443.7725073445401,255128.91060004488,40069.125201207855,0
1247,85,7399.43214865345,48,2481.202546788786,65107.06416435297,4000.863221023183,0
1248,10,6126.634899281786,19,2617.4775460468563,226094.0522562932,44556.016516329924,0
1249,22,176.59137676349314,8,12641.997213899194,45387.909464776996,49823.52806307417,0
1250,0,1955.7872418953862,4,4271.952107804589,24544.3749744953,1771.2586401903663,1
1251,45,8106.5774899825055,22,10723.229091382207,428619.9577996636,48414.36321145673,0
1252,20,2733.7799666517217,32,8521.902807626193,102540.79207303746,12557.27293557998,0
1253,89,7318.305574415728,37,14655.810916710465,287577.6645639667,34934.613772095814,0
1254,35,3727.48095026457,13,4099.611806514231,74491.3792049962,15331.688712141386,0
1255,53,5223.624438297852,16,2384.0115777327114,131263.78545464567,26568.831058628504,0
1256,86,689.053265195843,18,790.0471870414601,180669.7098847422,26010.50698197212,0
1257,56,1820.4433548865984,32,3621.985337596395,71838.21817738512,18694.168493004534,0
1258,0,9572.397665557153,0,10264.222587366736,22981.14850555516,36159.79164612835,0
1259,62,8902.479153934672,12,1288.0207873065406,438579.9010090055,30382.1876113024,1
1260,53,6526.228357881511,45,3678.0806587933816,5916.417939886065,25905.57319321561,0
1261,54,4601.849527883516,26,12831.07243907834,30660.491417533907,49159.12628399457,0
1262,39,6760.855316023286,5,8748.464710974158,402536.08041405125,47060.45698317899,0
1263,14,6189.916788048451,5,1052.1278883953999,141004.168386528,47816.35644388941,0
1264,20,5689.837033490075,32,724.7703323039515,361410.1505573487,44184.874030361105,0
1265,46,601.1789479167828,29,926.2319011332455,73112.87460895687,13502.61159896461,0
1266,72,6331.698080508454,45,14128.707001707318,118640.87429835967,18148.82551793087,1
1267,52,7691.511245265972,34,12749.57271413021,286388.2582984967,12321.676357729886,1
1268,8,9940.8757299093,22,12675.651229861433,494317.91924464173,49322.66747391948,1
1269,73,120.67474041715367,9,13864.009266030753,36722.235079611586,8480.431618411067,0
1270,51,7304.432798573659,18,7583.778299861145,200277.2989909161,18959.076022386373,0
1271,56,5722.175266200445,27,3717.6966204387268,21540.485002962407,10753.176811248466,1
1272,25,4346.181239048758,22,6026.206583535387,99613.22132798744,11949.236797028407,0
1273,40,1284.4260439679952,3,10785.772452528325,453735.5134192523,13107.306355357365,0
1274,34,4096.760634862414,19,13141.732744103763,48230.051894884826,32343.86310243775,0
1275,62,3550.2280580314914,18,6532.01299122587,428427.9606878168,4726.419139384862,0
1276,24,3035.2705908976345,41,8035.360521177097,88901.61905504063,29053.96380756542,0
1277,89,7311.487436988855,26,13977.427069211037,430892.42326885194,41145.02557792106,1
1278,74,7010.247957629796,33,1621.404570270342,269010.9815678376,38559.66505361711,0
1279,37,5894.3107088993065,3,12935.865262442117,439103.33711342176,8407.413215833949,0
1280,1,9387.261484800789,37,2398.0191589565193,75851.82232576021,45821.85500416146,0
1281,6,3505.045297966736,6,7263.081640856398,381018.275653913,38734.42868883393,0
1282,81,2445.5813577246936,47,3284.162698659263,340349.2980402883,1259.823035709457,0
1283,90,6562.474097853012,6,9048.184984052157,271466.69369648123,37131.30804343972,0
1284,33,1996.1524687646554,49,8383.01559140691,405293.6722054865,37133.66225247793,0
1285,90,3156.954966762412,25,5706.31038996887,324138.01221351983,25343.987946459252,0
1286,16,2253.7783763480993,25,12950.919687528414,438523.4623038748,3253.138384312238,0
1287,42,700.8441415078273,18,9900.601671118016,190531.07339278303,29415.390975835126,0
1288,58,8276.712428940376,8,10820.864823179536,294961.5891369075,38521.59124168115,0
1289,50,2552.860023787395,19,2268.3894757329513,435300.42128785583,14272.82871072903,0
1290,53,4735.544758396777,41,13248.653512854507,107407.03205206731,33686.34269433758,0
1291,23,442.71957981057636,44,2513.932052664076,242870.67830842713,18342.383557174715,0
1292,24,6996.401267863905,49,3349.5466135073034,480370.9108643345,29118.886812209326,0
1293,70,3312.3044130398453,15,1929.5465260682379,236800.90074734224,19843.72172214961,0
1294,51,7449.919911013808,16,6610.984527452545,126414.72259777015,15884.311834871176,0
1295,69,4129.9065740739825,21,13316.761383967123,175538.1193716191,42939.80929617018,0
1296,87,1965.59850799219,12,3794.188318951795,442542.0596867233,37938.07470008345,0
1297,32,5136.619071997538,11,5612.563772140069,477441.5193837752,17927.007564684303,0
1298,48,1313.7405507780236,9,12692.535636930575,475053.8213430696,22296.95043914524,1
1299,28,4410.986207131217,0,9271.051043585749,349471.1959842856,34893.46747589195,0
1300,62,3179.8817194306607,31,11276.72974075769,254800.9444123062,40742.86024893495,0
1301,21,9120.476246154336,29,3217.8607410473614,91344.46745367092,34532.721878410906,0
1302,25,618.6779299899923,7,10750.183051355307,61610.50603523227,27505.64745344928,0
1303,27,6943.233966916363,20,3421.8825738401692,29883.303820673114,47764.90576463231,0
1304,84,1835.6841482144846,21,14809.836593337808,8857.454754484628,38933.03736733662,0
1305,48,3197.260292579076,17,8402.693480339793,439058.361052841,6664.0011591731445,0
1306,70,4160.985489990039,1,10437.632478066624,404543.15790167224,28348.81584080894,0
1307,80,9081.070742855993,47,1784.8397462811272,283910.69025023544,21068.275428386925,0
1308,83,2433.356878077513,43,3767.333140823127,499361.627268857,39951.84620274889,0
1309,48,922.1749374212555,8,2104.7124868696715,476526.0361008206,3188.488659014167,0
1310,19,3193.7091438653306,2,5858.659021923129,327554.48535735323,21125.454928158975,0
1311,85,1055.712945649978,25,4269.196604438924,232287.28352012674,16595.53945183081,0
1312,91,1294.6788947459195,20,10996.504671862232,76085.3580565648,7918.113244406198,0
1313,62,5742.7674737705165,29,1639.5476046259862,257796.9026271762,19561.40165065903,0
1314,60,618.4103116639383,27,11283.36993307102,78871.83644276363,33967.21363103948,0
1315,48,318.99950512172467,35,695.1153213324266,199225.6521230945,18722.216366593788,0
1316,70,7146.996873690273,25,3038.2473814626624,471324.05421637546,29420.322192265896,0
1317,0,3622.8544774620345,33,11881.555229549398,170989.4946678187,30047.778001026145,0
1318,95,1262.4997388463942,7,11144.221850207345,76393.63682173355,29768.44522584363,1
1319,12,2543.591580888485,9,7150.128447643762,291198.3021181073,26947.06231326607,1
1320,93,6424.444208450466,47,759.2408990125016,301182.08706373605,6732.423548437008,1
1321,86,2762.6103057371033,42,9152.307187622797,96902.12123395792,11704.34044433097,0
1322,50,4950.266039952875,49,6106.794318571735,98293.29379098013,40203.28673629847,1
1323,55,1225.736114199456,13,4754.7569714675665,494774.8956624135,25615.908957212796,0
1324,82,5885.0554396784155,39,9609.755446029747,121640.53643110601,35597.73947597943,0
1325,61,3167.616061594208,14,6554.852287403878,419096.01739179203,28925.54493042532,1
1326,31,6273.4146609418785,16,1395.3922957931477,235161.91277298974,2895.822470511678,1
1327,29,8085.864874217189,17,13740.097552980042,217494.61945636402,40014.474681877124,0
1328,28,6120.347729706024,31,11679.61156080615,147481.2080818762,4151.885531923424,1
1329,48,2964.5181503242566,37,855.1090874453811,386912.8984461654,47215.52850677008,0
1330,44,2564.879578467521,22,7880.707414158526,440330.4392207774,11553.469163548716,0
1331,92,3280.9353777471456,45,1259.8296678504382,130563.73077954014,26107.901029547327,0
1332,29,1654.5589272326833,22,12560.97498728669,47548.334674556994,4115.81408082354,1
1333,15,1819.9067899917006,34,9199.079276169057,68459.77644280493,44851.68655462524,0
1334,39,7909.004107982677,38,2595.0125122602963,396401.76738312206,49017.07247367541,1
1335,18,3853.478439309375,14,320.9127286649495,217913.4556598129,8168.332633338304,0
1336,17,4365.591853900152,23,483.3993720748451,65957.32920536146,15493.540582182468,0
1337,0,5944.554161012444,27,7615.408426251798,170144.10320981228,1777.846667898542,0
1338,77,5900.638416563961,15,11018.25844536484,257117.74142652648,39561.309106405366,0
1339,46,683.094946504038,15,1821.3983654960477,426025.84192250407,16261.752301389217,0
1340,65,8317.092455513279,39,3327.0481480652134,320871.6271125875,29853.035997749732,0
1341,91,1781.4922667071548,38,4915.626578091289,88016.40054000037,2921.706562720715,0
1342,93,7233.485644136192,5,3278.9709630966836,79351.35617916822,36057.553067062625,0
1343,37,7728.983171400384,1,5876.135074680508,206167.10781666124,26940.79420447962,0
1344,50,7151.846345572224,12,8398.628936418492,37596.42385087819,36524.03205394292,0
1345,62,5793.98668907591,43,10277.201856137226,377788.5976419365,39688.65134439723,0
1346,3,155.94388111773978,46,14456.989981286355,200726.91015188603,5372.9004427628515,0
1347,0,3610.151168708075,8,13963.346608551086,171511.88639069514,29326.513918868033,1
1348,7,6052.345899332186,33,8556.203352685428,254554.1661957179,32847.257660199466,1
1349,28,3880.6384462661613,16,11014.909346280756,354478.4018814239,26319.218943304753,0
1350,54,8636.164150179002,26,14263.574347335163,284673.47224652604,9938.06051499099,0
1351,2,3094.9347307426574,28,1261.2444486756583,401201.39086099353,39984.26691882911,0
1352,31,2942.4125766620177,36,94.4650503228228,314681.2819350587,49875.458113140325,0
1353,9,2667.316953995653,42,456.6984583064531,393985.13370413193,48494.24236899762,0
1354,73,3334.480880918347,21,8454.606941970727,348391.13678233745,39098.94868388434,0
1355,82,5578.47559349873,23,11444.873045284987,96561.42013186825,21487.278416534653,0
